,key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
2688,2789,,,,,,,,,,,,208.0,,100.0,
2689,2790,,,,,,,,,,,,208.0,,102.0,
2690,2791,,,,,,,,,,,,208.0,,102.0,
2691,2792,,,,,,,,,,,,208.0,,100.0,
2692,2793,46.0,,,104.0,,,,,,,,420.0,,280.0,206.0
2693,2794,,,,152.0,,,,,,,,,,242.0,
2694,2795,,,,,,124.0,,,,,,,,,
2695,2796,,,,78.0,,,,,,,,,,,
2696,2797,,,,96.0,,,,,,,,,,,
2697,2798,,,,28.0,,,,,,,,160.0,,128.0,104.0
2698,2799,,,,128.0,,,,,,,,416.0,,204.0,104.0
2699,2800,,,,100.0,,,,,,,,208.0,,102.0,106.0
2700,2801,,,,86.0,,,,,,,,258.0,,100.0,106.0
2701,2802,,,,38.0,,,,,,,,314.0,,152.0,104.0
2702,2803,,,,66.0,,,,,,,,258.0,,102.0,104.0
2703,2804,,,22.0,,,42.0,,,,,104.0,416.0,,216.0,104.0
2704,2805,,,,78.0,,,,,,,,258.0,,102.0,106.0
2705,2806,,,,82.0,,,,,,,,414.0,,202.0,106.0
2706,2807,,,,108.0,,,,,,,,206.0,,102.0,106.0
2707,2808,,,,112.0,,,,,,,,158.0,,102.0,108.0
2708,2809,,,,70.0,,,,,,,,158.0,,102.0,104.0
2709,2810,,,,162.0,,,,,,,,206.0,,82.0,106.0
2710,2811,,,,88.0,,,,,,,,206.0,,82.0,106.0
2711,2812,,,,54.0,,,,,,,,,,,
2712,2813,,,,92.0,,,,,,,,108.0,,104.0,106.0
2713,2814,,,,,,,,,,,,416.0,,206.0,
2714,2815,,,,,,,,,,,,412.0,,100.0,
2715,2817,,,,,,,,,,,,230.0,,132.0,226.0
2716,2818,,,30.0,,,,,,,,,260.0,,118.0,224.0
2717,2819,,,,,,,,,,,,262.0,,120.0,226.0
2718,2820,,,34.0,,,,,,,,,470.0,214.0,,206.0
2719,2822,,,60.0,,,,,,,,,,,,
2720,2823,,,60.0,,,,,,,,,136.0,,198.0,136.0
2721,2824,,,54.0,,,,,,,,,,,,
2722,2825,,,,,,58.0,,,,,,474.0,,220.0,226.0
2723,2826,,,,,,,,,,,66.0,262.0,,132.0,234.0
2724,2827,,,,,,54.0,,,,,64.0,58.0,,198.0,50.0
2725,2828,,,,,,28.0,,,,,,412.0,,252.0,50.0
2726,2829,,,,108.0,,,,,,,,414.0,,200.0,106.0
2727,2830,,,112.0,,,,,,,,,208.0,,102.0,104.0
2728,2831,,,66.0,,,,,,,,,208.0,,148.0,104.0
2729,2832,,,154.0,,,,,,,,,208.0,,98.0,104.0
2730,2833,,,142.0,16.0,,,,,,,,228.0,,100.0,108.0
2731,2834,,,182.0,,,,,,,,,230.0,,100.0,104.0
2732,2835,,,54.0,,,,,,,,,228.0,,102.0,106.0
2733,2836,,,20.0,,,,,,,,,228.0,,102.0,106.0
2734,2837,,,136.0,,,,,,,,,154.0,,100.0,104.0
2735,2838,,,,70.0,,,,,,,,108.0,,100.0,106.0
2736,2839,,,,116.0,,,,,,,,104.0,,104.0,106.0
2737,2840,,,,108.0,,,,,,,,,,82.0,108.0
2738,2841,,,,62.0,,,,,,,,,,,
2739,2842,,,104.0,40.0,,,,,,,,,,78.0,106.0
2740,2843,,,,,,66.0,,,,,,,,122.0,
2741,2844,,,,,,86.0,,,,,,416.0,,222.0,104.0
2742,2845,,,,,,124.0,,,,,,522.0,,228.0,106.0
2743,2846,,,,,,,,,,,,208.0,,18.0,
2744,2847,,,,,,,,,,,,208.0,,102.0,
2745,2848,,,,,,,,,,,,252.0,,104.0,
2746,2849,,,,,,,,,,,,128.0,,102.0,
2747,2850,,,,,,,,,,,,,,102.0,
2748,2851,,,66.0,,,,,,,,,158.0,,252.0,
2749,2852,,,62.0,,,,,,,,,,,148.0,
2750,2853,,,,,,,,,,,,266.0,,198.0,106.0
2751,2854,28.0,,,,,,,,,,,158.0,,152.0,106.0
2752,2855,,,,108.0,,,,,,,,106.0,,256.0,104.0
2753,2856,,,,,,,,,,,,110.0,,200.0,106.0
2754,2857,,,,108.0,,,,,,,,108.0,,198.0,108.0
2755,2858,,,,,,152.0,,,,,,208.0,,552.0,52.0
2756,2859,,,,,,94.0,,,,,,366.0,,202.0,106.0
2757,2860,,,,,,198.0,,,,,,316.0,,302.0,108.0
2758,2861,,,46.0,,,230.0,,,,,,158.0,,154.0,106.0
2759,2862,,,,,,124.0,,,,,,,,102.0,106.0
2760,2864,,,,,,116.0,,,,,,522.0,,234.0,106.0
2761,2865,,,,,,,,,,,,,,120.0,
2762,2866,,,,,,,,,,,,158.0,,102.0,106.0
2763,2867,,,,,,,,,,,76.0,,,118.0,
2764,2868,,,,,,46.0,,,,,140.0,158.0,,152.0,
2765,2869,,,24.0,,,,,,,,,,,,
2766,2870,,,,,,120.0,,,,,14.0,158.0,,186.0,106.0
2767,2871,,,,,,,,,,,,206.0,,100.0,
2768,2872,,,,,,,,,,,,204.0,,104.0,
2769,2873,,,,,,,,,,,,202.0,,104.0,
2770,2874,,,,,,,,,,,,208.0,,100.0,
2771,2875,,,,,,,,,,,,208.0,,202.0,
2772,2876,,,,,,,,,,,,206.0,,106.0,
2773,2877,,,208.0,,74.0,252.0,,,,,,,,200.0,
2774,2878,46.0,,,,,118.0,,,,,22.0,314.0,,402.0,
2775,2879,,,,,,46.0,,,,,,,,202.0,
2776,2880,,,128.0,,,,,,,,,,,202.0,
2777,2881,,,52.0,,,,,,,,,,,150.0,
2778,2882,,,,,,,,,,,,58.0,,152.0,58.0
2779,2883,,,,,,,,,,,,108.0,,154.0,108.0
2780,2885,,,28.0,,,,,,,,,158.0,,152.0,154.0
2781,2886,,,58.0,,,50.0,,,,,,204.0,,150.0,204.0
2782,2887,30.0,,78.0,,,66.0,,,,,,416.0,,254.0,104.0
2783,2888,,,152.0,28.0,,,,,,,,108.0,,128.0,106.0
2784,2889,,,90.0,,,,,,,,,252.0,,130.0,204.0
2785,2890,,,84.0,,,36.0,,,,,,416.0,,284.0,204.0
2786,2892,,,,,,,,,,,,258.0,,122.0,206.0
2787,2893,,,,,,,,,,,,156.0,,102.0,106.0
2788,2894,,,,,,,,,,,,154.0,,102.0,104.0
2789,2895,,,,,,,,,,,,286.0,,164.0,104.0
2790,2896,,,110.0,,,,,,,,,208.0,,100.0,106.0
2791,2897,,,62.0,,,,,,,,,208.0,,98.0,104.0
2792,2898,,,68.0,92.0,,,,,,,,202.0,,100.0,108.0
2793,2899,,,176.0,,,,,,,,,158.0,,82.0,104.0
2794,2900,,,,100.0,,,,,,,,158.0,,102.0,106.0
2795,2901,,,54.0,,,,,,,,,364.0,,204.0,212.0
2796,2902,,,112.0,,,,,,,,,572.0,,206.0,322.0
2797,2903,,,94.0,,,,,,,,,312.0,,152.0,210.0
2798,2904,,,104.0,,,,,,,,,208.0,,152.0,106.0
2799,2905,44.0,,144.0,,,,,,,,,570.0,,204.0,
2800,2906,,,22.0,,,,,,,,,404.0,,134.0,232.0
2801,2907,,,,,,,,,,,,236.0,,130.0,206.0
2802,2908,,,,,,,,,,,,204.0,,130.0,206.0
2803,2909,,,,,,,,,,,,256.0,,128.0,224.0
2804,2910,,,,,,,,,,,,102.0,,246.0,
2805,2911,,,,,,,,,,,,104.0,,284.0,
2806,2912,,,34.0,,,,,,,,,154.0,,130.0,
2807,2913,,,,,,,,,,,,104.0,,262.0,
2808,2914,,,24.0,,,,,,,,,274.0,,130.0,236.0
2809,2915,,,,,,46.0,,,,,,,,184.0,
2810,2916,,,,,,,,,,80.0,,264.0,206.0,,166.0
2811,2917,,,,96.0,,,,,,,,208.0,,308.0,
2812,2918,,,,96.0,,,,,,,,230.0,,102.0,106.0
2813,2919,,,,152.0,,,,,,,,208.0,,100.0,104.0
2814,2920,,,278.0,,,,,,,,,232.0,,100.0,106.0
2815,2921,,,272.0,,,,,,,,,208.0,,156.0,104.0
2816,2922,,,,182.0,,,,,,,,204.0,,102.0,104.0
2817,2923,,,,86.0,,,,,,,,206.0,,110.0,108.0
2818,2924,,,,80.0,,,,,,,,228.0,,110.0,104.0
2819,2925,,,,38.0,,,,,,,,108.0,,154.0,104.0
2820,2926,,,132.0,,,,,,,,,108.0,,202.0,102.0
2821,2927,,,78.0,,,86.0,,,,,,208.0,,152.0,108.0
2822,2928,,,20.0,,,,,,,,,158.0,,252.0,
2823,2929,,,,86.0,,,,,,,,414.0,,200.0,210.0
2824,2930,,,,120.0,,,,,,,,416.0,,204.0,210.0
2825,2931,22.0,,,66.0,,,,,,,,624.0,,202.0,210.0
2826,2932,24.0,,,82.0,,,,,,,,368.0,,156.0,212.0
2827,2933,22.0,,,46.0,,,,,,,,418.0,,176.0,208.0
2828,2934,,,20.0,,,88.0,,,,,,158.0,,300.0,
2829,2935,,,,104.0,,,,,,,,206.0,,124.0,104.0
2830,2936,28.0,,,58.0,,,,,,,,224.0,,134.0,224.0
2831,2937,,,,62.0,,,,,,,,286.0,,118.0,234.0
2832,2938,,,,136.0,,,,,,,,254.0,,138.0,224.0
2833,2939,,,,,,,,,,96.0,,232.0,,130.0,206.0
2834,2940,,,,,,,,,,,,308.0,,132.0,236.0
2835,2941,,,,148.0,,,,,,,,258.0,,132.0,224.0
2836,2942,,,,90.0,,,,,,,,416.0,,204.0,104.0
2837,2943,,,,112.0,,,,,,,,206.0,,102.0,104.0
2838,2944,,,,100.0,,,,,,,,156.0,,102.0,106.0
2839,2945,,,,132.0,,,,,,,,108.0,,152.0,52.0
2840,2946,104.0,,62.0,,,,,,,,,464.0,,238.0,126.0
2841,2947,74.0,,,50.0,,,,,,,,466.0,,222.0,108.0
2842,2948,,,,92.0,,,,,,,,208.0,,150.0,104.0
2843,2949,,,,50.0,,,,,,,,208.0,,98.0,104.0
2844,2950,,,,62.0,,,,,,,,258.0,,102.0,104.0
2845,2951,24.0,,,54.0,,,,,,,,446.0,,194.0,
2846,2952,,,,100.0,,,,,,,,,,,
2847,2953,,,,108.0,,,,,,,,,,,
2848,2954,,,52.0,152.0,,,,,,,,366.0,,196.0,104.0
2849,2955,,,118.0,,,,,,,,,,,100.0,
2850,2956,,,66.0,76.0,,,,,,,,,,98.0,106.0
2851,2957,,,,46.0,,,,,,,,366.0,,102.0,106.0
2852,2958,,,110.0,70.0,,,,,,,,128.0,,100.0,106.0
2853,2959,,,164.0,,,,,,,,,108.0,,98.0,108.0
2854,2960,,,,46.0,,,,,,,,108.0,,98.0,104.0
2855,2961,,,,62.0,,,,,,,,108.0,,96.0,104.0
2856,2962,,,200.0,132.0,,,,,,,,366.0,,180.0,106.0
2857,2963,,,302.0,,,,,,,,,108.0,,148.0,104.0
2858,2964,,,,108.0,,,,,,,,414.0,,272.0,208.0
2859,2965,,,,80.0,,,,,,,,466.0,,254.0,206.0
2860,2966,,,250.0,164.0,,,,,,,,,,,
2861,2967,,,286.0,,,,,,,,,208.0,,140.0,204.0
2862,2968,,,116.0,128.0,,,,,,,,208.0,,144.0,204.0
2863,2969,26.0,,,186.0,,,,,,,,208.0,,146.0,204.0
2864,2970,26.0,,102.0,20.0,,,,,,,,208.0,,130.0,204.0
2865,2971,,,84.0,116.0,,,,,,,,,,,
2866,2972,,,174.0,86.0,,,,,,,,264.0,,110.0,106.0
2867,2973,,,,74.0,,,,,,,,208.0,,92.0,104.0
2868,2974,,,272.0,20.0,,,,,,,,208.0,,100.0,106.0
2869,2975,,,74.0,74.0,,,,,,,,208.0,,146.0,104.0
2870,2976,,,42.0,90.0,,,,,,,,208.0,,86.0,104.0
2871,2977,,,,,,,,,,102.0,,202.0,,96.0,102.0
2872,2978,,,,,,,,,,114.0,,208.0,,98.0,100.0
2873,2979,,,,,,,,,,68.0,,266.0,,98.0,104.0
2874,2980,,,78.0,,,,,,,,,208.0,,92.0,104.0
2875,2981,,,,,,,,,,80.0,,208.0,,196.0,106.0
2876,2982,,,,124.0,,,,,,,,108.0,,216.0,52.0
2877,2983,,,,88.0,,,,,,,,,,100.0,
2878,2984,,,,92.0,,,,,,,,154.0,,94.0,106.0
2879,2985,,,134.0,,,,,,,,,416.0,,196.0,106.0
2880,2986,,,,28.0,,,,,,,,,,,
2881,2987,,,106.0,,,,,,,,,208.0,,84.0,104.0
2882,2988,,,78.0,,,,,,,,,156.0,,94.0,104.0
2883,2989,,,82.0,46.0,,,,,,,,154.0,,94.0,104.0
2884,2990,,,54.0,88.0,,,,,,,,158.0,,82.0,104.0
2885,2991,,,42.0,160.0,,,,,,,,358.0,,186.0,204.0
2886,2992,,,,108.0,,,,,,,,262.0,,194.0,104.0
2887,2993,,,,166.0,,,,,,,,362.0,,174.0,204.0
2888,2994,,,104.0,104.0,,,,,,,,410.0,,186.0,260.0
2889,2995,,,78.0,,,,,,,64.0,,520.0,,186.0,204.0
2890,2996,,,,108.0,,,,,,,,210.0,,142.0,152.0
2891,2997,,,,78.0,,,,,,,,208.0,,132.0,154.0
2892,2998,,,,,,,,,,96.0,,208.0,,154.0,154.0
2893,2999,,,50.0,192.0,,,,,,,,156.0,,142.0,102.0
2894,3000,,,,,,,,,,,,154.0,,140.0,
2895,3001,,,,84.0,,,,,,,,108.0,,194.0,104.0
2896,3002,,,96.0,,,,,,,,,104.0,,184.0,70.0
2897,3003,,,66.0,,,,,,,,,208.0,,138.0,104.0
2898,3004,,,46.0,,,,,,,,,206.0,,104.0,106.0
2899,3005,,,,,,,,,,98.0,,208.0,,104.0,104.0
2900,3006,,,,,,,,,,110.0,,208.0,,146.0,154.0
2901,3007,,,,,,,,,,102.0,,208.0,,148.0,154.0
2902,3008,38.0,,184.0,106.0,,,,,,,,428.0,202.0,,156.0
2903,3009,,,248.0,,,,,,,,,208.0,,130.0,104.0
2904,3010,,,260.0,68.0,,,,,,,,208.0,,150.0,104.0
2905,3011,,,132.0,136.0,,,,,,,,258.0,,84.0,104.0
2906,3012,,,42.0,238.0,,,,,,,,252.0,,94.0,104.0
2907,3013,,,102.0,66.0,,,,,,,,108.0,,102.0,104.0
2908,3014,,,,138.0,,,,,,,,108.0,,100.0,106.0
2909,3015,,,,112.0,,,,,,,,104.0,,98.0,104.0
2910,3016,,,142.0,,,,,,,,,128.0,,76.0,104.0
2911,3017,,,,,,,,,,,,338.0,,202.0,104.0
2912,3019,,,50.0,,,,,,,,,108.0,,102.0,106.0
2913,3020,,,70.0,,,,,,,,,258.0,,150.0,154.0
2914,3021,,,,,,,,,,,,208.0,,148.0,106.0
2915,3022,,,,,,,,,,,,412.0,,202.0,258.0
2916,3023,,,24.0,,,,,,,,,466.0,,200.0,262.0
2917,3024,,,98.0,,,,,,,,,518.0,,150.0,258.0
2918,3025,,,,,,,,,,,,414.0,,150.0,260.0
2919,3027,,,60.0,,,,,,,,,254.0,,150.0,154.0
2920,3028,,,,,,,,,,,,256.0,,150.0,156.0
2921,3029,,,,,,66.0,,,,,,208.0,,152.0,106.0
2922,3030,,,,,,,,,,,,366.0,,200.0,154.0
2923,3031,48.0,,,,,104.0,,,,,,208.0,,132.0,202.0
2924,3032,,,82.0,86.0,,,,,,,,204.0,,200.0,204.0
2925,3033,,,,,,,,,,,,558.0,,298.0,204.0
2926,3034,,,,84.0,,,,,,,,258.0,,120.0,202.0
2927,3035,,,,,,,,,,,,202.0,,196.0,
2928,3036,,,,,,,,,,,,424.0,,194.0,
2929,3037,,,,,,,,,,,,202.0,,98.0,
2930,3038,,,,,,,,,,,,314.0,,98.0,
2931,3039,,,,,,,,,,,,204.0,,98.0,
2932,3040,,,,,,,,,,,,208.0,,100.0,
2933,3041,,,,,,164.0,,,,,,154.0,,272.0,106.0
2934,3042,,,,,,86.0,,,,,,,,246.0,
2935,3043,,,58.0,,,,,,,,,,,148.0,
2936,3044,,,,,,,,,,,54.0,88.0,,120.0,104.0
2937,3045,,,,,,64.0,,,,,,,,150.0,
2938,3046,,,,,,64.0,,,,,26.0,,,148.0,
2939,3048,,,,,,44.0,,,,,120.0,,,118.0,
2940,3049,,,102.0,,,,,,,,,,,212.0,
2941,3050,,,22.0,,,,,,,58.0,,416.0,,190.0,208.0
2942,3051,,,,,,,,,,102.0,,406.0,,188.0,208.0
2943,3052,,,66.0,,,,,,,64.0,,416.0,,188.0,264.0
2944,3053,,,,,,,,,,102.0,,358.0,,242.0,210.0
2945,3054,,,104.0,124.0,,,,,,,,360.0,,194.0,262.0
2946,3055,,,116.0,20.0,,,,,,,,158.0,,144.0,52.0
2947,3056,,,134.0,128.0,,,,,,,,412.0,,190.0,266.0
2948,3057,,,,142.0,,,,,,,,154.0,,142.0,106.0
2949,3058,,,,16.0,,,,,,,,462.0,,202.0,206.0
2950,3059,,,,76.0,,,,,,,,,,,
2951,3060,,,106.0,,,,,,,,,204.0,,126.0,204.0
2952,3061,,,194.0,,,,,,,,,258.0,,144.0,206.0
2953,3062,,,42.0,,,164.0,,,,,,304.0,,138.0,206.0
2954,3063,,,58.0,,,156.0,,,,,,202.0,,138.0,206.0
2955,3064,,,150.0,,,72.0,,,,,,208.0,,130.0,206.0
2956,3065,,,,,,,,,,,,258.0,,130.0,206.0
2957,3066,,,38.0,,,,,,,,,204.0,,128.0,206.0
2958,3067,34.0,,142.0,,,,,,,,,256.0,,114.0,208.0
2959,3068,38.0,,42.0,,,,,,,,,460.0,,228.0,208.0
2960,3069,,,,,,,,,,,,436.0,,230.0,204.0
2961,3070,,,,,,,,,,,,104.0,,182.0,106.0
2962,3071,,,,,,,,,,,,54.0,,200.0,56.0
2963,3072,,,28.0,,,,,,,,,204.0,,110.0,104.0
2964,3073,,,,112.0,,,,,,,,466.0,,198.0,108.0
2965,3074,,,,82.0,,,,,,,,208.0,,98.0,106.0
2966,3075,,,,116.0,,,,,,,,206.0,,100.0,106.0
2967,3076,,,,102.0,,,,,,,,210.0,152.0,,156.0
2968,3077,,,,88.0,,,,,,,,228.0,,98.0,106.0
2969,3078,,,,100.0,,,,,,,,230.0,,102.0,108.0
2970,3079,,,,124.0,,,,,,,,202.0,,148.0,108.0
2971,3080,,,,94.0,,,,,,,,204.0,,148.0,158.0
2972,3081,,,,68.0,,,,,,,,208.0,,150.0,156.0
2973,3082,,,100.0,,,,,,,,,416.0,,298.0,158.0
2974,3083,,,48.0,,,,,,,,,416.0,,202.0,212.0
2975,3084,,,,,,,,,,,,258.0,,148.0,160.0
2976,3085,,,84.0,86.0,78.0,,,,,,,158.0,,196.0,56.0
2977,3086,,,246.0,,104.0,,,,,,,370.0,,272.0,156.0
2978,3087,,,54.0,,50.0,,,,,,,106.0,,148.0,
2979,3088,,,138.0,,,,,,,,,158.0,,150.0,
2980,3089,,,258.0,,,,,,,,,158.0,,150.0,108.0
2981,3090,,,104.0,,,,,,,,,314.0,,186.0,220.0
2982,3091,,,32.0,,,,,,,,,266.0,,174.0,208.0
2983,3092,,,42.0,,,,,,,,,266.0,,216.0,208.0
2984,3093,,,56.0,,,,,,,,,208.0,,142.0,208.0
2985,3094,,,,,,,,,,,,,,132.0,
2986,3095,,,46.0,,,,,,,,,306.0,,130.0,210.0
2987,3096,,,138.0,,,,,,,,,410.0,,222.0,208.0
2988,3097,16.0,,68.0,58.0,,,,,,,,108.0,,124.0,108.0
2989,3098,26.0,,,108.0,,,,,,,,104.0,,150.0,108.0
2990,3099,22.0,,54.0,100.0,,,,,,,,212.0,,224.0,218.0
2991,3100,,,60.0,134.0,,,,,,,,208.0,,126.0,208.0
2992,3101,,,,142.0,,,,,,,,258.0,,90.0,108.0
2993,3102,,,132.0,80.0,,,,,,,,316.0,,142.0,108.0
2994,3103,,,210.0,20.0,,,,,,,,208.0,,96.0,110.0
2995,3104,,,,46.0,,,,,,,,106.0,,198.0,110.0
2996,3105,,,248.0,,,,,,,,,208.0,,100.0,108.0
2997,3106,,,250.0,,,,,,,,,224.0,,98.0,108.0
2998,3107,,,,92.0,,,,,,,,228.0,,96.0,110.0
2999,3108,,,,154.0,,,,,,,,256.0,,96.0,106.0
3000,3109,,,,92.0,,,,,,,,228.0,,92.0,110.0
3001,3110,,,,86.0,,,,,,,,206.0,,100.0,108.0
3002,3111,,,,,,,,,,92.0,,208.0,,100.0,108.0
3003,3112,,,,,,,,,,102.0,,,,,
3004,3113,,,,,,,,,,100.0,,,,,
3005,3114,,,,174.0,,,,,,,,108.0,,102.0,106.0
3006,3115,,,,38.0,,,,,,,,,,,
3007,3116,,,,,90.0,108.0,,,,,,108.0,,100.0,106.0
3008,3117,,,52.0,,86.0,108.0,,,,,,,,,
3009,3118,,,52.0,,84.0,128.0,,,,,,,,102.0,
3010,3119,,,,,,,,,,,,110.0,,98.0,108.0
3011,3120,,,,,54.0,128.0,,,,,,208.0,,92.0,108.0
3012,3121,,,72.0,,62.0,138.0,,,,,,156.0,,24.0,
3013,3122,,,54.0,,78.0,128.0,,,,,,,,150.0,
3014,3123,38.0,,,,70.0,128.0,,,,,,258.0,,196.0,108.0
3015,3124,,,32.0,,72.0,108.0,,,,,,252.0,,148.0,108.0
3016,3125,,,,,42.0,76.0,,,,,,256.0,,150.0,208.0
3017,3126,,,,,,,,,,,,208.0,,274.0,208.0
3018,3127,,,166.0,,,,,,,,,258.0,,128.0,210.0
3019,3128,,,,,,,,,,,,252.0,,110.0,208.0
3020,3129,,,,,,,,,,,,310.0,,16.0,208.0
3021,3130,28.0,,224.0,,,,,,,,,254.0,,390.0,210.0
3022,3131,,,42.0,,,,,,,,,258.0,,118.0,208.0
3023,3132,,,,,,,,,,,,358.0,,98.0,208.0
3024,3133,,,,,,,,,,,,256.0,,200.0,208.0
3025,3134,,,,,,,,,,,,256.0,,98.0,108.0
3026,3135,,,20.0,,,,,,,,,204.0,,170.0,108.0
3027,3136,,,48.0,,,,,,,,,108.0,,180.0,108.0
3028,3137,,,108.0,,,,,,,,,104.0,,148.0,108.0
3029,3138,,,150.0,,,,,,,,,210.0,,130.0,108.0
3030,3139,,,80.0,,,,,,,,,254.0,,100.0,106.0
3031,3140,,,74.0,,,,,,,,,206.0,,100.0,110.0
3032,3141,,,104.0,,,,,,,,,256.0,,100.0,108.0
3033,3142,,,,,,,,,,70.0,,56.0,,198.0,54.0
3034,3143,,,,54.0,,,,,,68.0,,228.0,,102.0,108.0
3035,3144,,,,78.0,,,,,,,,104.0,,200.0,106.0
3036,3145,,,,124.0,,,,,,,,228.0,,100.0,108.0
3037,3146,,,,100.0,,,,,,,,206.0,,98.0,110.0
3038,3147,44.0,,82.0,24.0,,,,,,,,420.0,,234.0,106.0
3039,3148,,,,54.0,,,,,,,,,,,
3040,3149,,,,,,,,,,,,208.0,,98.0,104.0
3041,3150,,,58.0,,,,,,,,,,,,
3042,3151,,,,28.0,,,,,,,,158.0,,100.0,110.0
3043,3152,,,34.0,,,,,,,,,128.0,,122.0,110.0
3044,3153,,,58.0,,,,,,,,,,,,
3045,3154,,,128.0,,,,,,,,,,,,
3046,3155,,,150.0,,,,,,,,,,,148.0,
3047,3156,,,62.0,,,,,,,,,152.0,,98.0,106.0
3048,3157,,,126.0,,,,,,,,,,,218.0,
3049,3158,,,152.0,,,,,,,,,152.0,,206.0,
3050,3159,,,194.0,,,,,,,,,418.0,,250.0,
3051,3160,,,,,,,,,,,,216.0,,152.0,104.0
3052,3161,,,128.0,,,,,,,,,158.0,,148.0,
3053,3162,,,208.0,,,,,,,,,262.0,,204.0,216.0
3054,3163,,,284.0,,,,,,,,,316.0,,198.0,214.0
3055,3164,,,286.0,,,,,,,,,254.0,,154.0,158.0
3056,3165,,,136.0,,,,,,,,,204.0,,154.0,156.0
3057,3166,,,292.0,30.0,,,,,,,,252.0,,158.0,158.0
3058,3167,,,,96.0,,,,,,,,206.0,,102.0,106.0
3059,3168,,,,,,64.0,,,,,,362.0,,376.0,54.0
3060,3169,,,242.0,,,,,,,,,414.0,,220.0,104.0
3061,3170,44.0,,,188.0,,,,,,,,256.0,,116.0,108.0
3062,3171,,,,138.0,,,,,,,,208.0,,104.0,104.0
3063,3172,,,68.0,,,,,,,,,206.0,,104.0,108.0
3064,3173,,,176.0,,,,,,,,,208.0,,102.0,108.0
3065,3174,,,258.0,,,,,,,,,208.0,,104.0,108.0
3066,3175,,,108.0,46.0,,,,,,84.0,,332.0,,166.0,108.0
3067,3176,,,,,,,,,,88.0,,210.0,,102.0,108.0
3068,3177,,,,96.0,,,,,,,,208.0,,84.0,108.0
3069,3178,,,,38.0,,,,,,,,,,,
3070,3179,,,54.0,,,,,,,,,154.0,,104.0,108.0
3071,3180,,,26.0,,,,,,,,,,,126.0,
3072,3181,26.0,,22.0,,,,,,,,,542.0,,286.0,106.0
3073,3183,,,108.0,,,,,,,,,104.0,,100.0,106.0
3074,3184,,,68.0,,,,,,,,,410.0,,200.0,210.0
3075,3185,28.0,,60.0,,,,,,,,,208.0,,152.0,104.0
3076,3186,,,140.0,,,,,,,,,258.0,,150.0,106.0
3077,3187,46.0,,114.0,,,,,,,,,460.0,,256.0,
3078,3188,28.0,,92.0,,,,,,,,,514.0,,250.0,
3079,3189,,,,200.0,,,,,,,,312.0,,254.0,212.0
3080,3190,,,62.0,,,,,,,,,208.0,,256.0,108.0
3081,3191,,,,112.0,,,,,,,,258.0,,154.0,156.0
3082,3192,,,,116.0,,,,,,,,256.0,,150.0,158.0
3083,3193,16.0,,,96.0,,,,,,,,464.0,,224.0,206.0
3084,3194,26.0,,,150.0,,,,,,,,208.0,,132.0,106.0
3085,3195,,,,46.0,,,,,,,,256.0,,120.0,208.0
3086,3196,,,,76.0,,,,,,,,258.0,,128.0,206.0
3087,3197,,,154.0,,,,,,,,,308.0,,148.0,206.0
3088,3198,28.0,,180.0,,,,,,,,,464.0,,230.0,204.0
3089,3199,,,22.0,,,,,,,,,256.0,,130.0,204.0
3090,3201,,,188.0,,,,,,,,,,,198.0,204.0
3091,3202,28.0,,168.0,,,,,,,,,312.0,,306.0,106.0
3092,3203,,,112.0,,,,,,,,,,,118.0,
3093,3204,,,138.0,,,,,,,,,,,104.0,
3094,3205,,,70.0,,,,,,,,,,,,
3095,3206,,,22.0,,,,,,,,,108.0,,100.0,106.0
3096,3208,,,,,,,,,,,,206.0,,102.0,108.0
3097,3209,,,88.0,,,,,,,,,,,,
3098,3210,,,,,,,,,,,,416.0,,182.0,106.0
3099,3211,,,,,,,,,,,,202.0,,98.0,106.0
3100,3212,,,,,,,108.0,,,,,,,,
3101,3213,,,24.0,,,,,,,,,156.0,,98.0,108.0
3102,3214,,,,,,,54.0,,,,,,,,
3103,3215,,,,,,,50.0,,,,,,,,
3104,3217,,,20.0,,,,,,,,,258.0,,150.0,158.0
3105,3218,,,,,,,,,,,,416.0,,196.0,264.0
3106,3219,,,46.0,,,,,,,,,256.0,,154.0,158.0
3107,3220,,,,,,,,,,,,410.0,,204.0,156.0
3108,3221,,,,,,,,,,,,366.0,,206.0,264.0
3109,3222,,,,,,42.0,,,,,20.0,158.0,,348.0,
3110,3223,,,54.0,,,,,,,,,414.0,,190.0,212.0
3111,3224,,,,,,36.0,,,,,148.0,152.0,,198.0,
3112,3225,,,,,,162.0,,,,,50.0,364.0,,252.0,108.0
3113,3226,,,,,,96.0,,,,,68.0,204.0,,150.0,206.0
3114,3227,,,,,,,,,,,,208.0,,130.0,202.0
3115,3228,,,,,,,,,,,,310.0,,120.0,204.0
3116,3229,,,70.0,,,,,,,,,256.0,,128.0,206.0
3117,3230,,,132.0,,,,,,,,,254.0,,130.0,204.0
3118,3231,,,114.0,,,,,,,,,258.0,,130.0,204.0
3119,3232,,,22.0,,,,,,,,,252.0,,92.0,204.0
3120,3233,,,,,,,,,,,,254.0,,114.0,204.0
3121,3234,,,,,,,,,,,,,,262.0,204.0
