,key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
2663,2802,2019-08-17 03:16:20,2019-08-17 03:17:02,,,,,,,
2664,2803,2019-08-17 03:49:45,2019-08-17 03:50:35,,,,,,,
2665,2804,2019-08-17 04:43:34,,,,,,,,
2666,2805,2019-08-17 06:13:12,,,,,,,,
2667,2806,2019-08-17 06:52:10,2019-08-17 06:53:08,,,,,,,
2668,2807,2019-08-17 07:37:22,2019-08-17 07:37:44,,,,,,,
2669,2808,2019-08-17 08:24:56,2019-08-17 08:26:51,,,,,,,
2670,2809,2019-08-17 09:16:13,2019-08-17 09:17:13,,,,,,,
2671,2810,2019-08-17 10:04:10,,,,,,,,
2672,2811,2019-08-17 10:47:34,,,,,,,,
2673,2812,2019-08-17 11:12:36,2019-08-17 11:13:47,,,,,,,
2674,2813,2019-08-17 11:59:47,2019-08-17 12:00:31,,,,,,,
2675,2816,2019-08-17 16:09:29,,,,,,,,
2676,2817,2019-08-17 16:40:21,2019-08-17 16:56:53,,,,,,,
2677,2818,2019-08-17 17:40:18,2019-08-17 17:53:40,,,,,,,
2678,2819,2019-08-17 18:23:09,2019-08-17 18:23:26,,,,,,,
2679,2820,2019-08-17 18:39:43,,,,,,,,
2680,2821,2019-08-17 18:58:00,2019-08-17 19:35:58,,,,,,,
2681,2822,2019-08-17 19:57:09,,,,,,,,
2682,2823,2019-08-17 20:43:19,,,,,,,,
2683,2824,2019-08-17 21:18:50,,,,,,,,
2684,2825,2019-08-17 22:17:51,,,,,,,,
2685,2826,2019-08-17 23:09:51,,,,,,,,
2686,2827,2019-08-17 23:50:40,,,,,,,,
2687,2828,2019-08-18 01:15:44,,,,,,,,
2688,2829,2019-08-18 03:06:45,,,,,,,,
2689,2830,2019-08-18 03:50:53,,,,,,,,
2690,2831,2019-08-18 04:21:00,,,,,,,,
2691,2832,2019-08-18 04:50:03,,,,,,,,
2692,2833,2019-08-18 05:19:15,,,,,,,,
2693,2834,2019-08-18 05:50:09,,,,,,,,
2694,2835,2019-08-18 06:25:51,,,,,,,,
2695,2836,2019-08-18 07:07:39,,,,,,,,
2696,2837,2019-08-18 08:15:06,,,,,,,,
2697,2838,2019-08-18 08:47:11,,,,,,,,
2698,2839,2019-08-18 09:24:05,,,,,,,,
2699,2840,2019-08-18 09:52:00,,,,,,,,
2700,2841,2019-08-18 10:35:56,,,,,,,,
2701,2842,2019-08-18 11:14:06,,,,,,,,
2702,2843,2019-08-18 12:45:18,2019-08-18 12:46:04,,,,,,,
2703,2844,2019-08-18 13:23:33,2019-08-18 13:24:35,,,,,,,
2704,2845,2019-08-18 14:55:49,2019-08-18 14:57:02,,,,,,,
2705,2851,2019-08-18 19:25:05,,,,,,,,
2706,2852,2019-08-18 20:24:21,,,,,,,,
2707,2853,2019-08-18 21:24:39,,,,,,,,
2708,2854,2019-08-18 22:26:18,,,,,,,,
2709,2855,2019-08-18 23:28:27,,,,,,,,
2710,2856,2019-08-19 00:44:42,,,,,,,,
2711,2857,2019-08-19 01:22:24,,,,,,,,
2712,2858,2019-08-19 03:38:16,,,,,,,,
2713,2859,2019-08-19 04:49:11,,,,,,,,
2714,2860,2019-08-19 05:46:25,,,,,,,,
2715,2861,2019-08-19 06:43:04,2019-08-19 06:45:08,,,,,,,
2716,2862,2019-08-19 07:42:06,2019-08-19 07:43:27,,,,,,,
2717,2864,2019-08-19 08:50:07,2019-08-19 08:51:19,,,,,,,
2718,2865,2019-08-19 09:16:15,,,,,,,,
2719,2866,2019-08-19 09:48:11,,,,,,,,
2720,2867,2019-08-19 10:12:47,,,,,,,,
2721,2868,2019-08-19 10:47:48,,,,,,,,
2722,2869,2019-08-19 11:14:53,,,,,,,,
2723,2870,2019-08-19 11:50:30,,,,,,,,
2724,2877,2019-08-19 18:57:15,2019-08-19 18:59:44,,,,,,,
2725,2878,2019-08-19 20:48:22,,,,,,,,
2726,2879,2019-08-19 21:43:12,2019-08-19 21:44:31,,,,,,,
2727,2880,2019-08-19 22:55:07,2019-08-19 22:56:18,,,,,,,
2728,2881,2019-08-19 23:31:00,2019-08-19 23:32:07,,,,,,,
2729,2882,2019-08-20 00:14:11,2019-08-20 00:14:36,,,,,,,
2730,2883,2019-08-20 00:48:13,,,,,,,,
2731,2884,2019-08-20 01:28:30,2019-08-20 01:29:19,,,,,,,
2732,2885,2019-08-20 02:12:21,,,,,,,,
2733,2886,2019-08-20 02:53:36,,,,,,,,
2734,2887,2019-08-20 04:09:26,,,,,,,,
2735,2888,2019-08-20 05:02:29,2019-08-20 05:04:37,,,,,,,
2736,2889,2019-08-20 05:46:28,2019-08-20 05:49:36,,,,,,,
2737,2890,2019-08-20 06:34:37,2019-08-20 06:35:21,,,,,,,
2738,2891,2019-08-20 07:09:14,,,,,,,,
2739,2892,2019-08-20 07:19:40,,,,,,,,
2740,2893,2019-08-20 08:45:56,,,,,,,,
2741,2894,2019-08-20 09:41:16,,,,,,,,
2742,2895,2019-08-20 10:14:57,,,,,,,,
2743,2896,2019-08-20 10:50:30,,,,,,,,
2744,2897,2019-08-20 11:39:58,,,,,,,,
2745,2898,2019-08-20 12:15:33,,,,,,,,
2746,2899,2019-08-20 13:15:17,,,,,,,,
2747,2900,2019-08-20 14:13:32,,,,,,,,
2748,2901,2019-08-20 18:58:54,2019-08-20 19:15:11,,,,,,,
2749,2902,2019-08-20 19:46:33,,,,,,,,
2750,2903,2019-08-20 21:31:41,,,,,,,,
2751,2904,2019-08-20 22:02:36,2019-08-20 22:03:39,,,,,,,
2752,2905,2019-08-20 22:48:07,,,,,,,,
2753,2906,2019-08-20 23:22:30,2019-08-20 23:24:26,,,,,,,
2754,2907,2019-08-20 23:52:26,,,,,,,,
2755,2908,2019-08-21 00:14:39,2019-08-21 00:14:53,,,,,,,
2756,2909,2019-08-21 01:02:17,2019-08-21 01:02:53,,,,,,,
2757,2910,2019-08-21 01:48:30,2019-08-21 01:59:32,2019-08-21 02:35:54,,,,,,
2758,2911,2019-08-21 03:15:50,2019-08-21 03:45:52,2019-08-21 03:56:27,,,,,,
2759,2912,2019-08-21 04:17:35,2019-08-21 04:13:28,2019-08-21 05:05:13,,,,,,
2760,2913,2019-08-21 05:28:18,,2019-08-21 05:33:09,,,,,,
2761,2914,2019-08-21 06:10:37,2019-08-21 06:12:08,,,,,,,
2762,2915,2019-08-21 07:33:32,,,,,,,,
2763,2916,2019-08-21 07:49:57,2019-08-21 07:52:26,,,,,,,
2764,2917,2019-08-21 09:22:33,,,,,,,,
2765,2918,2019-08-21 09:51:30,2019-08-21 10:02:36,,,,,,,
2766,2919,2019-08-21 10:26:23,,,,,,,,
2767,2920,2019-08-21 11:04:47,,,,,,,,
2768,2921,2019-08-21 11:36:55,,,,,,,,
2769,2922,2019-08-21 12:18:10,,,,,,,,
2770,2923,2019-08-21 12:51:56,2019-08-21 12:52:49,,,,,,,
2771,2924,2019-08-21 13:26:54,2019-08-21 13:39:45,,,,,,,
2772,2925,2019-08-21 14:09:27,,,,,,,,
2773,2926,2019-08-21 14:54:13,2019-08-21 14:58:33,,,,,,,
2774,2927,2019-08-21 15:35:56,2019-08-21 15:39:13,,,,,,,
2775,2928,2019-08-21 16:37:13,,,,,,,,
2776,2929,2019-08-21 17:35:15,,,,,,,,
2777,2930,2019-08-21 18:37:28,,,,,,,,
2778,2931,2019-08-21 19:46:20,,,,,,,,
2779,2932,2019-08-21 20:39:13,,,,,,,,
2780,2933,2019-08-21 21:40:08,,,,,,,,
2781,2934,2019-08-21 22:24:05,2019-08-21 22:42:22,,,,,,,
2782,2935,2019-08-21 22:54:15,,,,,,,,
2783,2936,2019-08-21 23:56:55,,,,,,,,
2784,2937,2019-08-22 01:00:29,,,,,,,,
2785,2938,2019-08-22 01:32:37,,,,,,,,
2786,2939,2019-08-22 02:05:05,,,,,,,,
2787,2940,2019-08-22 02:37:00,2019-08-22 02:37:58,,,,,,,
2788,2941,2019-08-22 03:02:57,2019-08-22 03:05:03,,,,,,,
2789,2942,2019-08-22 08:16:47,,,,,,,,
2790,2943,2019-08-22 09:04:03,2019-08-22 09:05:17,,,,,,,
2791,2944,2019-08-22 09:53:33,,,,,,,,
2792,2945,2019-08-22 10:47:28,,,,,,,,
2793,2946,2019-08-22 11:12:40,,,,,,,,
2794,2947,2019-08-22 11:50:53,,,,,,,,
2795,2948,2019-08-22 12:31:35,2019-08-22 12:46:50,,,,,,,
2796,2949,2019-08-22 14:16:43,2019-08-22 14:17:20,,,,,,,
2797,2950,2019-08-22 15:02:12,,,,,,,,
2798,2951,2019-08-22 15:46:05,,,,,,,,
2799,2952,2019-08-22 16:26:41,,,,,,,,
2800,2953,2019-08-22 17:06:43,2019-08-22 17:07:16,,,,,,,
2801,2954,2019-08-22 17:36:17,,,,,,,,
2802,2955,2019-08-22 18:48:52,,,,,,,,
2803,2956,2019-08-22 18:19:40,,,,,,,,
2804,2957,2019-08-22 19:30:30,,,,,,,,
2805,2958,2019-08-22 19:53:20,,,,,,,,
2806,2959,2019-08-22 20:40:35,,,,,,,,
2807,2960,2019-08-22 21:41:46,,,,,,,,
2808,2961,2019-08-22 22:13:09,,,,,,,,
2809,2962,2019-08-22 22:53:40,,,,,,,,
2810,2963,2019-08-22 23:50:16,,,,,,,,
2811,2964,2019-08-23 02:06:06,,,,,,,,
2812,2965,2019-08-23 02:40:58,,,,,,,,
2813,2966,2019-08-23 03:07:45,,,,,,,,
2814,2967,2019-08-23 04:00:57,,,,,,,,
2815,2968,2019-08-23 04:34:29,,,,,,,,
2816,2969,2019-08-23 05:42:02,,,,,,,,
2817,2970,2019-08-23 06:51:41,,,,,,,,
2818,2971,2019-08-23 07:49:27,,,,,,,,
2819,2972,2019-08-23 08:32:47,,,,,,,,
2820,2973,2019-08-23 09:04:41,,,,,,,,
2821,2974,2019-08-23 09:32:13,,,,,,,,
2822,2975,2019-08-23 10:36:55,,,,,,,,
2823,2976,2019-08-23 11:53:50,,,,,,,,
2824,2977,2019-08-23 12:32:25,,,,,,,,
2825,2978,2019-08-23 13:13:51,,,,,,,,
2826,2979,2019-08-23 13:44:11,,,,,,,,
2827,2980,2019-08-23 14:16:07,,,,,,,,
2828,2981,2019-08-23 14:59:22,,,,,,,,
2829,2982,2019-08-23 15:34:51,,,,,,,,
2830,2983,2019-08-23 16:04:48,,,,,,,,
2831,2984,2019-08-23 17:32:10,,,,,,,,
2832,2985,2019-08-23 19:33:21,,,,,,,,
2833,2986,2019-08-23 19:59:02,,,,,,,,
2834,2987,2019-08-23 20:37:41,,,,,,,,
2835,2988,2019-08-23 21:27:01,,,,,,,,
2836,2989,2019-08-23 22:24:54,,,,,,,,
2837,2990,2019-08-23 22:58:23,,,,,,,,
2838,2991,2019-08-23 23:44:32,,,,,,,,
2839,2992,2019-08-24 00:28:09,,,,,,,,
2840,2993,2019-08-24 01:32:54,,,,,,,,
2841,2994,2019-08-24 02:36:19,,,,,,,,
2842,2995,2019-08-24 03:42:27,,,,,,,,
2843,2996,2019-08-24 04:27:21,,,,,,,,
2844,2997,2019-08-24 05:01:46,,,,,,,,
2845,2998,2019-08-24 05:28:05,,,,,,,,
2846,2999,2019-08-24 06:25:41,,,,,,,,
2847,3000,2019-08-24 07:06:06,,,,,,,,
2848,3001,2019-08-24 07:47:13,,,,,,,,
2849,3002,2019-08-24 08:44:20,,,,,,,,
2850,3003,2019-08-24 09:17:27,,,,,,,,
2851,3004,2019-08-24 09:49:26,,,,,,,,
2852,3005,2019-08-24 10:12:27,,,,,,,,
2853,3006,2019-08-24 10:55:03,,,,,,,,
2854,3007,2019-08-24 11:25:15,,,,,,,,
2855,3008,2019-08-24 11:39:58,,,,,,,,
2856,3009,2019-08-24 12:34:57,,,,,,,,
2857,3010,2019-08-24 13:06:54,,,,,,,,
2858,3011,2019-08-24 14:25:28,,,,,,,,
2859,3012,2019-08-24 15:16:58,,,,,,,,
2860,3013,2019-08-24 16:09:28,,,,,,,,
2861,3014,2019-08-24 17:07:04,,,,,,,,
2862,3015,2019-08-24 17:29:04,,,,,,,,
2863,3016,2019-08-24 18:38:10,,,,,,,,
2864,3017,2019-08-24 21:27:14,2019-08-24 21:28:14,,,,,,,
2865,3018,2019-08-24 21:59:04,2019-08-24 21:59:32,,,,,,,
2866,3019,2019-08-24 22:38:06,2019-08-24 23:08:02,,,,,,,
2867,3020,2019-08-24 23:25:09,2019-08-24 23:37:43,,,,,,,
2868,3021,2019-08-25 00:33:47,,,,,,,,
2869,3022,2019-08-25 01:01:50,,,,,,,,
2870,3023,2019-08-25 01:47:38,,,,,,,,
2871,3024,2019-08-25 02:11:59,,,,,,,,
2872,3025,2019-08-25 03:02:19,,,,,,,,
2873,3026,2019-08-25 04:04:40,2019-08-25 04:05:18,,,,,,,
2874,3027,2019-08-25 04:35:01,2019-08-25 04:36:02,,,,,,,
2875,3028,2019-08-25 05:16:56,2019-08-25 05:31:04,,,,,,,
2876,3029,2019-08-25 06:24:44,,,,,,,,
2877,3030,2019-08-25 07:26:50,,,,,,,,
2878,3031,2019-08-25 08:32:36,2019-08-25 08:56:15,,,,,,,
2879,3032,2019-08-25 10:14:13,,,,,,,,
2880,3033,2019-08-25 10:49:22,,,,,,,,
2881,3034,2019-08-25 12:17:02,,,,,,,,
2882,3041,2019-08-25 17:37:57,,,,,,,,
2883,3042,2019-08-25 18:10:48,,,,,,,,
2884,3043,2019-08-25 18:41:17,,,,,,,,
2885,3044,2019-08-25 19:14:12,2019-08-25 19:24:59,,,,,,,
2886,3045,2019-08-25 19:49:59,,,,,,,,
2887,3046,2019-08-25 20:25:39,,,,,,,,
2888,3047,2019-08-25 21:07:19,,,,,,,,
2889,3048,2019-08-25 21:30:52,2019-08-25 21:31:41,,,,,,,
2890,3049,2019-08-26 00:04:26,,,,,,,,
2891,3050,2019-08-26 00:45:38,,,,,,,,
2892,3051,2019-08-26 01:46:18,,,,,,,,
2893,3052,2019-08-26 02:23:35,,,,,,,,
2894,3053,2019-08-26 03:18:51,,,,,,,,
2895,3054,2019-08-26 04:02:07,,,,,,,,
2896,3055,2019-08-26 04:49:52,,,,,,,,
2897,3056,2019-08-26 06:00:06,,,,,,,,
2898,3057,2019-08-26 07:06:44,,,,,,,,
2899,3058,2019-08-26 08:47:36,,,,,,,,
2900,3059,2019-08-26 08:30:46,,,,,,,,
2901,3060,2019-08-26 09:19:35,,,,,,,,
2902,3061,2019-08-26 09:59:13,2019-08-26 09:59:43,,,,,,,
2903,3062,2019-08-26 10:50:43,2019-08-26 10:51:31,,,,,,,
2904,3063,2019-08-26 11:34:01,2019-08-26 11:35:05,,,,,,,
2905,3064,2019-08-26 12:13:12,2019-08-26 12:14:48,,,,,,,
2906,3065,2019-08-26 12:53:10,2019-08-26 12:53:49,,,,,,,
2907,3066,2019-08-26 13:28:59,,,,,,,,
2908,3067,2019-08-26 13:59:35,,,,,,,,
2909,3068,2019-08-26 14:52:30,,,,,,,,
2910,3069,2019-08-26 15:31:07,2019-08-26 15:32:47,,,,,,,
2911,3070,2019-08-26 16:14:04,2019-08-26 16:14:21,,,,,,,
2912,3071,2019-08-26 16:50:38,2019-08-26 16:51:10,,,,,,,
2913,3072,2019-08-26 17:55:24,,,,,,,,
2914,3073,2019-08-26 18:46:02,,,,,,,,
2915,3074,2019-08-26 19:29:09,2019-08-26 19:29:58,,,,,,,
2916,3075,2019-08-26 20:09:25,2019-08-26 20:03:34,,,,,,,
2917,3076,2019-08-26 20:35:15,,,,,,,,
2918,3077,2019-08-26 21:20:46,,,,,,,,
2919,3078,2019-08-26 21:57:28,,,,,,,,
2920,3079,2019-08-26 23:38:42,,,,,,,,
2921,3080,2019-08-27 00:21:51,,,,,,,,
2922,3081,2019-08-27 00:57:39,,,,,,,,
2923,3082,2019-08-27 01:34:25,2019-08-27 01:35:57,,,,,,,
2924,3083,2019-08-27 02:09:29,2019-08-27 02:11:21,,,,,,,
2925,3084,2019-08-27 02:37:35,,,,,,,,
2926,3085,2019-08-27 03:14:01,,,,,,,,
2927,3086,2019-08-27 03:55:39,2019-08-27 03:57:33,,,,,,,
2928,3087,2019-08-27 04:40:22,2019-08-27 04:41:26,,,,,,,
2929,3088,2019-08-27 05:31:29,2019-08-27 05:32:40,,,,,,,
2930,3089,2019-08-27 06:04:33,,,,,,,,
2931,3090,2019-08-27 06:46:09,2019-08-27 07:02:53,,,,,,,
2932,3091,2019-08-27 07:38:54,,2019-08-27 07:52:00,,,,,,
2933,3092,2019-08-27 08:32:47,2019-08-27 08:34:30,2019-08-27 08:50:52,,,,,,
2934,3093,2019-08-27 09:22:03,2019-08-27 09:22:37,,,,,,,
2935,3094,2019-08-27 10:06:22,,,,,,,,
2936,3095,2019-08-27 10:51:42,,,,,,,,
2937,3096,2019-08-27 11:37:46,,,,,,,,
2938,3097,2019-08-27 12:27:02,,,,,,,,
2939,3098,2019-08-27 13:21:38,,,,,,,,
2940,3099,2019-08-27 14:08:14,,,,,,,,
2941,3100,2019-08-27 15:12:15,,,,,,,,
2942,3101,2019-08-27 16:01:20,,,,,,,,
2943,3102,2019-08-27 16:44:14,,,,,,,,
2944,3103,2019-08-27 17:04:42,,,,,,,,
2945,3104,2019-08-27 17:41:35,,,,,,,,
2946,3105,2019-08-27 18:32:08,,,,,,,,
2947,3106,2019-08-27 19:06:51,,,,,,,,
2948,3107,2019-08-27 19:40:22,,,,,,,,
2949,3108,2019-08-27 20:19:35,,,,,,,,
2950,3109,2019-08-27 21:04:19,2019-08-27 21:05:01,,,,,,,
2951,3110,2019-08-27 21:27:01,2019-08-27 21:27:51,,,,,,,
2952,3111,2019-08-27 22:00:51,,,,,,,,
2953,3112,2019-08-27 22:33:15,,,,,,,,
2954,3113,2019-08-27 23:31:52,,,,,,,,
2955,3114,2019-08-28 00:07:58,,,,,,,,
2956,3115,2019-08-28 00:58:29,,,,,,,,
2957,3116,2019-08-28 01:31:47,2019-08-28 01:47:37,,,,,,,
2958,3117,2019-08-28 02:09:44,2019-08-28 02:11:48,2019-08-28 02:11:18,,,,,,
2959,3118,2019-08-28 02:44:38,2019-08-28 02:47:02,,,,,,,
2960,3119,2019-08-28 05:52:53,,,,,,,,
2961,3120,2019-08-28 04:26:24,2019-08-28 04:29:20,,,,,,,
2962,3121,2019-08-28 05:32:58,2019-08-28 05:33:36,,,,,,,
2963,3122,2019-08-28 07:11:02,2019-08-28 07:17:53,,,,,,,
2964,3123,2019-08-28 07:49:58,2019-08-28 07:52:06,,,,,,,
2965,3124,2019-08-28 08:21:58,2019-08-28 08:23:37,,,,,,,
2966,3125,2019-08-28 09:00:20,2019-08-28 09:01:46,,,,,,,
2967,3126,2019-08-28 10:58:59,,,,,,,,
2968,3127,2019-08-28 11:47:29,,,,,,,,
2969,3128,2019-08-28 12:19:59,2019-08-28 12:30:39,,,,,,,
2970,3129,2019-08-28 13:08:47,,,,,,,,
2971,3130,2019-08-28 13:30:13,,,,,,,,
2972,3131,2019-08-28 14:12:24,,,,,,,,
2973,3132,2019-08-28 14:44:55,,,,,,,,
2974,3133,2019-08-28 15:15:58,,,,,,,,
2975,3134,2019-08-28 15:39:43,2019-08-28 15:53:09,,,,,,,
2976,3135,2019-08-28 16:33:47,,,,,,,,
2977,3136,2019-08-28 17:05:30,,,,,,,,
2978,3137,2019-08-28 17:33:38,,,,,,,,
2979,3138,2019-08-28 18:03:29,2019-08-28 18:04:10,,,,,,,
2980,3139,2019-08-28 18:34:26,,,,,,,,
2981,3140,2019-08-28 19:12:07,,,,,,,,
2982,3141,2019-08-28 19:33:26,,,,,,,,
2983,3142,2019-08-28 20:15:41,,,,,,,,
2984,3143,2019-08-28 21:04:36,,,,,,,,
2985,3144,2019-08-28 21:45:46,,,,,,,,
2986,3145,2019-08-28 22:32:01,2019-08-28 22:33:00,,,,,,,
2987,3146,2019-08-28 23:16:34,,,,,,,,
2988,3147,2019-08-28 23:59:55,,,,,,,,
2989,3148,2019-08-29 00:57:10,,,,,,,,
2990,3149,2019-08-29 01:57:43,,,,,,,,
2991,3150,2019-08-29 02:24:21,,,,,,,,
2992,3151,2019-08-29 03:08:53,,,,,,,,
2993,3152,2019-08-29 04:03:54,2019-08-29 03:53:21,,,,,,,2019-08-29 03:51:31
2994,3153,2019-08-29 04:28:31,2019-08-29 04:29:56,,,,,,,
2995,3154,2019-08-29 05:08:29,2019-08-29 05:09:48,,,,,,,
2996,3155,2019-08-29 05:48:37,2019-08-29 05:49:48,,,,,,,
2997,3156,2019-08-29 06:25:27,,,,,,,,
2998,3157,2019-08-29 06:58:25,2019-08-29 07:00:09,,,,,,,
2999,3158,2019-08-29 07:57:42,2019-08-29 08:09:08,,,,,,,
3000,3159,2019-08-29 08:37:58,2019-08-29 08:39:18,,,,,,,
3001,3160,2019-08-29 09:19:02,2019-08-29 09:20:10,,,,,,,
3002,3161,2019-08-29 09:56:03,2019-08-29 09:57:20,,,,,,,
3003,3162,2019-08-29 10:41:25,,,,,,,,
3004,3163,2019-08-29 11:24:01,,,,,,,,
3005,3164,2019-08-29 11:56:49,,,,,,,,
3006,3165,2019-08-29 12:33:28,,,,,,,,
3007,3166,2019-08-29 13:04:59,,,,,,,,
3008,3167,2019-08-29 17:18:59,,,,,,,,
3009,3168,2019-08-29 18:11:46,,,,,,,,
3010,3169,2019-08-29 19:01:53,,,,,,,,
3011,3170,2019-08-29 19:53:19,,,,,,,,
3012,3171,2019-08-29 20:20:02,,,,,,,,
3013,3172,2019-08-29 21:01:07,,,,,,,,
3014,3173,2019-08-29 22:16:42,,,,,,,,
3015,3174,2019-08-29 23:16:31,,,,,,,,
3016,3175,2019-08-30 00:18:20,,,,,,,,
3017,3176,2019-08-30 01:30:13,,,,,,,,
3018,3177,2019-08-30 02:38:47,,,,,,,,
3019,3178,2019-08-30 03:00:32,,,,,,,,
3020,3179,2019-08-30 03:36:46,,,,,,,,
3021,3180,2019-08-30 04:33:24,2019-08-30 04:35:09,,,,,,,
3022,3181,2019-08-30 05:23:08,,,,,,,,
3023,3182,2019-08-30 06:11:41,2019-08-30 06:27:31,,,,,,,
3024,3183,2019-08-30 07:38:38,2019-08-30 07:39:19,,,,,,,
3025,3184,2019-08-30 08:31:42,2019-08-30 08:45:40,,,,,,,
3026,3185,2019-08-30 09:05:26,2019-08-30 09:17:36,,,,,,,
3027,3186,2019-08-30 09:43:27,,,,,,,,
3028,3187,2019-08-30 10:23:44,2019-08-30 10:25:02,,,,,,,
3029,3188,2019-08-30 11:00:40,,,,,,,,
3030,3189,2019-08-30 12:23:18,,,,,,,,
3031,3190,2019-08-30 12:55:29,2019-08-30 13:09:49,,,,,,,
3032,3191,2019-08-30 13:57:48,2019-08-30 14:00:02,,,,,,,
3033,3192,2019-08-30 14:23:36,,,,,,,,
3034,3193,2019-08-30 15:45:19,2019-08-30 16:01:35,,,,,,,
3035,3194,2019-08-30 16:23:39,,,,,,,,
3036,3195,2019-08-30 16:58:48,,,,,,,,
3037,3196,2019-08-30 17:35:55,,,,,,,,
3038,3197,2019-08-30 18:50:07,2019-08-30 18:52:12,,,,,,,
3039,3198,2019-08-30 19:28:56,2019-08-30 19:33:10,,,,,,,
3040,3199,2019-08-30 20:15:47,2019-08-30 20:17:39,,,,,,,
3041,3201,2019-08-30 21:53:21,2019-08-30 22:05:37,,,,,,,
3042,3202,2019-08-30 23:05:13,2019-08-30 23:07:16,,,,,,,
3043,3203,2019-08-30 23:41:32,2019-08-30 23:42:35,,,,,,,
3044,3204,2019-08-31 00:21:02,2019-08-31 00:22:08,,,,,,,
3045,3205,2019-08-31 00:49:01,2019-08-31 00:51:49,,,,,,,
3046,3206,2019-08-31 01:28:40,2019-08-31 01:29:56,,,,,,,
3047,3208,2019-08-31 01:58:19,2019-08-31 01:58:37,,,,,,,
3048,3209,2019-08-31 02:25:50,2019-08-31 02:34:58,,,,,,,
3049,3210,2019-08-31 04:16:26,,,,,,,,
3050,3211,2019-08-31 04:35:22,,,,,,,,
3051,3212,2019-08-31 06:19:26,,,,,,,,
3052,3213,2019-08-31 05:10:04,2019-08-31 05:24:42,,,,,,,
3053,3214,2019-08-31 06:54:40,,,,,,,,
3054,3215,2019-08-31 07:21:09,,,,,,,,
3055,3216,2019-08-31 06:32:53,,,,,,,,
3056,3217,2019-08-31 07:42:23,,,,,,,,
3057,3218,2019-08-31 08:02:05,2019-08-31 08:16:39,,,,,,,
3058,3219,2019-08-31 09:15:53,,,,,,,,
3059,3220,2019-08-31 10:17:28,,,,,,,,
3060,3221,2019-08-31 11:00:15,,,,,,,,
3061,3222,2019-08-31 12:11:32,,,,,,,,
3062,3223,2019-08-31 13:13:32,2019-08-31 13:14:22,,,,,,,
3063,3224,2019-08-31 13:49:56,,,,,,,,
3064,3225,2019-08-31 15:00:21,,,,,,,,
3065,3226,2019-08-31 15:59:40,,,,,,,,
3066,3227,2019-08-31 16:57:20,,,,,,,,
3067,3228,2019-08-31 17:47:52,,,,,,,,
3068,3229,2019-08-31 18:20:34,,,,,,,,
3069,3230,2019-08-31 18:49:15,2019-08-31 18:50:15,,,,,,,
3070,3231,2019-08-31 19:26:48,,,,,,,,
3071,3232,2019-08-31 20:02:30,,,,,,,,
3072,3233,2019-08-31 20:31:24,,,,,,,,
3073,3234,2019-08-31 21:03:52,,,,,,,,
3074,3235,2019-08-31 21:33:01,,,,,,,,
3075,3236,2019-08-31 22:19:43,,,,,,,,
3076,3237,2019-08-31 22:50:20,,,,,,,,
3077,3238,2019-08-31 23:38:24,,,,,,,,
3078,3239,2019-09-01 01:50:43,,,,,,,,
3079,3240,2019-09-01 03:12:02,,,,,,,,
3080,3241,2019-09-01 04:16:01,,,,,,,,
